area Id,x,y,z,heading_circle,from_loc,to_loc
1713488098569,-6509261,832262,520250,0,TYRE_BAY2,INT_19
1713488098569,-6507488,831889,520236,0,TYRE_BAY2,INT_19
1713488098569,-6505544,831420,520223,0,TYRE_BAY2,INT_19
1713488098569,-6503652,830892,520214,0,TYRE_BAY2,INT_19
1713488098569,-6501766,830302,520206,0,TYRE_BAY2,INT_19
1713488098569,-6499838,829634,520185,0,TYRE_BAY2,INT_19
1713488098569,-6497928,828907,520164,0,TYRE_BAY2,INT_19
1713488098569,-6496015,828119,520161,0,TYRE_BAY2,INT_19
1713488098569,-6494127,827281,520159,0,TYRE_BAY2,INT_19
1713488098569,-6492156,826336,520120,0,TYRE_BAY2,INT_19
1713488098569,-6489368,824885,520054,0,TYRE_BAY2,INT_19
1713488098569,-6485617,822820,520002,0,TYRE_BAY2,INT_19
1713488098569,-6480905,820027,519939,0,TYRE_BAY2,INT_19
1713488098569,-6474224,815845,519872,0,TYRE_BAY2,INT_19
1713488098569,-6466417,810702,519828,0,TYRE_BAY2,INT_19
1713488098569,-6454413,802299,519781,0,TYRE_BAY2,INT_19
1713488098569,-6436046,789233,519783,0,TYRE_BAY2,INT_19
1713488098569,-6421682,778945,519749,0,TYRE_BAY2,INT_19
1713488098569,-6415868,774700,519626,0,TYRE_BAY2,INT_19
1713488098569,-6413158,772695,519535,0,TYRE_BAY2,INT_19
1713488098569,-6409880,770296,519470,0,TYRE_BAY2,INT_19
1713488098569,-6400542,763653,519356,0,TYRE_BAY2,INT_19
1713488098569,-6390218,756445,519190,0,TYRE_BAY2,INT_19
1713488098569,-6384097,752332,519048,0,TYRE_BAY2,INT_19
1713488098569,-6378792,748957,518942,0,TYRE_BAY2,INT_19
1713488098569,-6374247,746214,518890,0,TYRE_BAY2,INT_19
1713488098569,-6370565,744105,518864,0,TYRE_BAY2,INT_19
1713488098569,-6365862,741551,518831,0,TYRE_BAY2,INT_19
1713488098569,-6359187,738153,518792,0,TYRE_BAY2,INT_19
1713488098569,-6352534,734984,518762,0,TYRE_BAY2,INT_19
1713488098569,-6347945,732928,518736,0,TYRE_BAY2,INT_19
1713488098569,-6342728,730739,518674,0,TYRE_BAY2,INT_19
1713488098569,-6336687,728339,518570,0,TYRE_BAY2,INT_19
1713488098569,-6332382,726751,518472,0,TYRE_BAY2,INT_19
1713488098569,-6329014,725611,518424,0,TYRE_BAY2,INT_19
1713488098569,-6326563,724844,518412,0,TYRE_BAY2,INT_19
1713488098569,-6324844,724354,518396,0,TYRE_BAY2,INT_19
1713488098569,-6323276,723940,518380,0,TYRE_BAY2,INT_19
1713488098569,-6321543,723517,518377,0,TYRE_BAY2,INT_19
1713488098569,-6319979,723168,518374,0,TYRE_BAY2,INT_19
1713488098569,-6318246,722815,518380,0,TYRE_BAY2,INT_19
1713488098569,-6316696,722530,518387,0,TYRE_BAY2,INT_19
1713488098569,-6314954,722242,518374,0,TYRE_BAY2,INT_19
1713488098569,-6312572,721908,518361,0,TYRE_BAY2,INT_19
1713488098569,-6309281,721535,518362,0,TYRE_BAY2,INT_19
1713488098569,-6306002,721259,518361,0,TYRE_BAY2,INT_19
1713488098569,-6302770,721083,518364,0,TYRE_BAY2,INT_19
1713488098569,-6297976,721013,518407,0,TYRE_BAY2,INT_19
1713488098569,-6288961,721070,518311,0,TYRE_BAY2,INT_19
1713488098569,-6272895,721114,517303,0,TYRE_BAY2,INT_19
1713488098569,-6255145,721179,515738,0,TYRE_BAY2,INT_19
1713488098569,-6243528,721241,514657,0,TYRE_BAY2,INT_19
1713488098569,-6235244,721129,513780,0,TYRE_BAY2,INT_19
1713488098569,-6227526,721049,512980,0,TYRE_BAY2,INT_19
1713488098569,-6218304,721186,512280,0,TYRE_BAY2,INT_19
1713488098569,-6207872,721332,511672,0,TYRE_BAY2,INT_19
1713488098569,-6195799,721172,511133,0,TYRE_BAY2,INT_19
1713488098569,-6186131,720937,510771,0,TYRE_BAY2,INT_19
1713488098569,-6182325,720818,510685,0,TYRE_BAY2,INT_19
1713488098569,-6180103,720735,510629,0,TYRE_BAY2,INT_19
1713488098569,-6178803,720674,510614,0,TYRE_BAY2,INT_19
1713488098569,-6177599,720616,510603,0,TYRE_BAY2,INT_19
1713488098569,-6177009,720589,510594,0,TYRE_BAY2,INT_19
1686476484674,3698399,-277011,540693,1600,INT_96,GATE_39
1686476484674,3725342,-273837,540413,1310,INT_96,GATE_39
1686476484674,3750440,-271331,540174,1406,INT_96,GATE_39
1686476484674,3775444,-267989,540108,1430,INT_96,GATE_39
1686476484674,3800240,-263915,539933,1706,INT_96,GATE_39
1686476484674,3828881,-259524,539713,1693,INT_96,GATE_39
1686476484674,3854777,-255327,539409,1420,INT_96,GATE_39
1686476484674,3872863,-253027,539338,1240,INT_96,GATE_39
1686476484674,3901943,-248804,539204,1262,INT_96,GATE_39
1686476484674,3912140,-247646,539206,1379,INT_96,GATE_39
1686476484674,3932238,-244330,539147,1699,INT_96,GATE_39
1686476484674,3960284,-239587,539015,1648,INT_96,GATE_39
1686476484674,3987218,-235762,539177,1470,INT_96,GATE_39
1686476484674,4013739,-232022,539240,1457,INT_96,GATE_39
1686476484674,4041310,-228086,539180,1447,INT_96,GATE_39
1686476484674,4067469,-223919,538763,2002,INT_96,GATE_39
1686476484674,4080647,-220688,538414,2875,INT_96,GATE_39
1686476484674,4093498,-215955,538093,4127,INT_96,GATE_39
1686476484674,4102625,-211462,537943,5141,INT_96,GATE_39
1686476484674,4110994,-206060,537860,6369,INT_96,GATE_39
1686476484674,4118243,-199572,537788,8189,INT_96,GATE_39
1686476484674,4124414,-192211,537742,9486,INT_96,GATE_39
1686476484674,4129818,-184359,537680,10503,INT_96,GATE_39
1686476484674,4137997,-170176,537554,11113,INT_96,GATE_39
1686476484674,4145237,-155111,537524,12108,INT_96,GATE_39
1686476484674,4148633,-146015,537570,12974,INT_96,GATE_39
1686476484674,4152641,-130551,537552,14085,INT_96,GATE_39
1686476484674,4157010,-111514,537386,13763,INT_96,GATE_39
1686476484674,4163630,-90639,537495,12928,INT_96,GATE_39
1686476484674,4169568,-76994,537517,11765,INT_96,GATE_39
1686476484674,4179420,-58755,536932,11027,INT_96,GATE_39
1686476484674,4187280,-45881,536604,10345,INT_96,GATE_39
1686476484674,4197519,-31772,536483,9331,INT_96,GATE_39
1686476484674,4203475,-25414,536321,8080,INT_96,GATE_39
1686476484674,4210275,-20235,536187,6224,INT_96,GATE_39
1686476484674,4217541,-16216,536144,4824,INT_96,GATE_39
1686476484674,4227832,-12373,536012,3309,INT_96,GATE_39
1686476484674,4241605,-9254,535564,1810,INT_96,GATE_39
1686476484674,4270418,-4038,534751,1257,INT_96,GATE_39
1686476484674,4273150,-3620,534673,1541,INT_96,GATE_39
1713617052218,4289336,-32570,534434,-30772,GATE_39,INT_96
1713617052218,4274012,-35699,534691,-30629,GATE_39,INT_96
1713617052218,4268513,-36896,534914,-29865,GATE_39,INT_96
1713617052218,4261463,-38715,535081,-30468,GATE_39,INT_96
1713617052218,4253878,-40386,535358,-29981,GATE_39,INT_96
1713617052218,4247543,-42456,535604,-29021,GATE_39,INT_96
1713617052218,4242148,-44860,535810,-27930,GATE_39,INT_96
1713617052218,4238838,-46753,535911,-27277,GATE_39,INT_96
1713617052218,4233072,-50912,536046,-25924,GATE_39,INT_96
1713617052218,4228901,-54643,536136,-24922,GATE_39,INT_96
1713617052218,4224781,-59182,536262,-23768,GATE_39,INT_96
1713617052218,4220954,-64426,536414,-22724,GATE_39,INT_96
1713617052218,4215964,-72539,536681,-21873,GATE_39,INT_96
1713617052218,4209905,-83621,537333,-21385,GATE_39,INT_96
1713617052218,4207121,-89553,537534,-20756,GATE_39,INT_96
1713617052218,4203311,-99094,537685,-20108,GATE_39,INT_96
1713617052218,4199674,-108952,537886,-19901,GATE_39,INT_96
1713617052218,4195295,-122624,537977,-19755,GATE_39,INT_96
1713617052218,4192977,-130050,538026,-19443,GATE_39,INT_96
1713617052218,4185849,-157571,537987,-19256,GATE_39,INT_96
1713617052218,4181031,-173072,537944,-19781,GATE_39,INT_96
1713617052218,4177911,-180535,537969,-20766,GATE_39,INT_96
1713617052218,4174369,-187580,537902,-21466,GATE_39,INT_96
1713617052218,4166526,-201428,537838,-22000,GATE_39,INT_96
1713617052218,4160251,-211462,537817,-22348,GATE_39,INT_96
1713617052218,4153692,-220772,537739,-22833,GATE_39,INT_96
1713617052218,4148822,-226490,537774,-23960,GATE_39,INT_96
1713617052218,4143513,-231734,537801,-24845,GATE_39,INT_96
1713617052218,4137868,-236644,537889,-25406,GATE_39,INT_96
1713617052218,4131895,-241257,537948,-26080,GATE_39,INT_96
1713617052218,4125491,-245416,538002,-26937,GATE_39,INT_96
1713617052218,4118691,-249082,538103,-27825,GATE_39,INT_96
1713617052218,4111615,-252173,538257,-28668,GATE_39,INT_96
1713617052218,4104366,-254772,538443,-29339,GATE_39,INT_96
1713617052218,4093162,-257993,538674,-30054,GATE_39,INT_96
1713617052218,4077880,-261557,538881,-30526,GATE_39,INT_96
1713617052218,4062142,-264555,539066,-30893,GATE_39,INT_96
1713617052218,4037061,-268370,539320,-31327,GATE_39,INT_96
1713617052218,4010136,-272120,539348,-31317,GATE_39,INT_96
1713617052218,3982392,-275944,539292,-31316,GATE_39,INT_96
1713617052218,3954587,-279629,539287,-31450,GATE_39,INT_96
1713617052218,3936289,-281912,539108,-31334,GATE_39,INT_96
1713617052218,3909562,-285811,539209,-31163,GATE_39,INT_96
1713617052218,3883921,-289709,539367,-31193,GATE_39,INT_96
1713617052218,3855461,-294202,539549,-31231,GATE_39,INT_96
1713617052218,3827562,-298100,539764,-31401,GATE_39,INT_96
1713617052218,3806075,-301321,539888,-31117,GATE_39,INT_96
1713617052218,3776530,-306166,539992,-31079,GATE_39,INT_96
1713617052218,3748191,-311216,540335,-31051,GATE_39,INT_96
1713617052218,3738124,-312858,540360,-31405,GATE_39,INT_96
1713617052218,3726118,-314334,540432,-31743,GATE_39,INT_96
1713617052218,3708596,-316135,540593,-31637,GATE_39,INT_96
1713617052218,3703235,-316887,540616,-31199,GATE_39,INT_96
1713927864535,-5586125,-507994,525626,-4422,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5575352,-511549,525804,-2810,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5570749,-512523,525850,-1732,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5567336,-512672,525908,166,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5564130,-512152,525969,2548,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5561148,-510769,525960,5227,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5559295,-509516,525984,6453,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5555029,-505246,525942,8419,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5546194,-495082,525945,9299,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5528250,-472574,525853,9647,INT_121,B4_99_A_0_REDLIGHTPC2
1713927864535,-5522311,-464832,525959,9053,INT_121,B4_99_A_0_REDLIGHTPC2
1713935723978,-5503367,-482802,525709,-19981,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5509426,-494182,525562,-21588,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5516002,-504615,525671,-22575,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5524319,-516793,525945,-23053,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5530456,-525054,525664,-23401,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5534447,-529648,525714,-24286,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5535851,-531208,525624,-24028,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5539239,-534095,525560,-25723,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5542936,-536406,525494,-27415,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5546815,-538225,525504,-28325,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5550866,-539636,525446,-29413,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5554865,-540425,525419,-30822,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5560277,-540694,525473,-32768,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5568405,-539868,525609,31679,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5591943,-537427,525537,31562,B4_99_A_0_REDLIGHTPC2,INT_121
1713935723978,-5598606,-536183,525589,30785,B4_99_A_0_REDLIGHTPC2,INT_121
1714033965150,3384805,-289384,542111,0,INT_140,SW09
1714033965150,3384690,-288268,542086,0,INT_140,SW09
1714033965150,3384511,-286185,542056,0,INT_140,SW09
1714033965150,3384449,-284555,542041,0,INT_140,SW09
1714033965150,3384482,-282942,542022,0,INT_140,SW09
1714033965150,3384675,-281043,542005,0,INT_140,SW09
1714033965150,3385049,-279188,541989,0,INT_140,SW09
1714033965150,3385585,-277381,541986,0,INT_140,SW09
1714033965150,3386313,-275562,541986,0,INT_140,SW09
1714033965150,3387236,-273809,541996,0,INT_140,SW09
1714033965150,3388361,-272141,542023,0,INT_140,SW09
1714033965150,3389627,-270645,542054,0,INT_140,SW09
1714033965150,3391035,-269300,542074,0,INT_140,SW09
1714033965150,3392536,-268135,542095,0,INT_140,SW09
1714033965150,3393999,-267191,542113,0,INT_140,SW09
1714033965150,3395653,-266307,542109,0,INT_140,SW09
1714033965150,3397343,-265578,542106,0,INT_140,SW09
1714033965150,3399082,-264971,542109,0,INT_140,SW09
1714033965150,3400528,-264542,542117,0,INT_140,SW09
1714033965150,3401788,-264223,542129,0,INT_140,SW09
1714033965150,3403462,-263881,542134,0,INT_140,SW09
1714033965150,3405452,-263542,542138,0,INT_140,SW09
1714033965150,3407679,-263233,542156,0,INT_140,SW09
1714033965150,3410910,-262912,542155,0,INT_140,SW09
1714033965150,3414757,-262597,542156,0,INT_140,SW09
1714033965150,3418113,-262352,542166,0,INT_140,SW09
1714033965150,3421783,-262075,542196,0,INT_140,SW09
1714033965150,3426987,-261731,542177,0,INT_140,SW09
1714033965150,3433967,-261300,541996,0,INT_140,SW09
1714033965150,3448419,-260243,541717,0,INT_140,SW09
1714033965150,3463184,-259023,541578,0,INT_140,SW09
1714033965150,3472331,-258118,541640,0,INT_140,SW09
1714033965150,3480801,-257307,541681,0,INT_140,SW09
1714033965150,3489218,-256436,541614,0,INT_140,SW09
1714033965150,3497547,-255543,541523,0,INT_140,SW09
1714033965150,3502223,-255100,541498,0,INT_140,SW09
1714033965150,3509473,-254465,541553,0,INT_140,SW09
1714033965150,3521532,-253381,541539,0,INT_140,SW09
1714033965150,3527953,-252778,541452,0,INT_140,SW09
1714033965150,3528815,-252647,541420,0,INT_140,SW09
1714033965150,3529776,-252446,541406,0,INT_140,SW09
1714033965150,3530669,-252191,541352,0,INT_140,SW09
1714033965150,3531507,-251881,541276,0,INT_140,SW09
1714033965150,3532199,-251548,541217,0,INT_140,SW09
1714033965150,3532869,-251161,541146,0,INT_140,SW09
1714033965150,3533426,-250757,541109,0,INT_140,SW09
1714033965150,3533996,-250268,541078,0,INT_140,SW09
1714033965150,3534546,-249692,540986,0,INT_140,SW09
1714033965150,3535036,-249074,540935,0,INT_140,SW09
1714033965150,3535488,-248392,540904,0,INT_140,SW09
1714033965150,3535834,-247737,540828,0,INT_140,SW09
1714033965150,3536123,-247071,540777,0,INT_140,SW09
1714033965150,3536388,-246256,540730,0,INT_140,SW09
1714033965150,3536576,-245497,540687,0,INT_140,SW09
1714033965150,3536685,-244756,540650,0,INT_140,SW09
1714033965150,3536747,-243858,540587,0,INT_140,SW09
1714033965150,3536762,-242922,540524,0,INT_140,SW09
1714033965150,3536594,-240542,540405,0,INT_140,SW09
1714033965150,3536289,-236757,540335,0,INT_140,SW09
1714033965150,3536172,-235240,540352,0,INT_140,SW09
1714033972002,3549037,-233558,540144,0,SW09,INT_140
1714033972002,3549106,-234962,540252,0,SW09,INT_140
1714033972002,3549251,-238977,540438,0,SW09,INT_140
1714033972002,3549308,-242453,540516,0,SW09,INT_140
1714033972002,3549248,-243953,540511,0,SW09,INT_140
1714033972002,3549092,-245530,540552,0,SW09,INT_140
1714033972002,3548826,-247151,540631,0,SW09,INT_140
1714033972002,3548466,-248630,540651,0,SW09,INT_140
1714033972002,3547989,-250116,540677,0,SW09,INT_140
1714033972002,3547243,-251879,540757,0,SW09,INT_140
1714033972002,3546349,-253481,540805,0,SW09,INT_140
1714033972002,3545342,-254928,540828,0,SW09,INT_140
1714033972002,3544199,-256275,540882,0,SW09,INT_140
1714033972002,3542987,-257456,540942,0,SW09,INT_140
1714033972002,3541671,-258529,540990,0,SW09,INT_140
1714033972002,3540360,-259424,541046,0,SW09,INT_140
1714033972002,3538893,-260258,541141,0,SW09,INT_140
1714033972002,3537470,-260951,541211,0,SW09,INT_140
1714033972002,3536243,-261461,541233,0,SW09,INT_140
1714033972002,3534762,-261976,541289,0,SW09,INT_140
1714033972002,3533104,-262454,541351,0,SW09,INT_140
1714033972002,3531271,-262856,541396,0,SW09,INT_140
1714033972002,3529559,-263146,541423,0,SW09,INT_140
1714033972002,3528037,-263333,541420,0,SW09,INT_140
1714033972002,3526303,-263476,541442,0,SW09,INT_140
1714033972002,3526126,-251015,541478,0,SW09,INT_140
1714033972002,3528227,-250980,541489,0,SW09,INT_140
1714033972002,3529782,-251047,541485,0,SW09,INT_140
1714033972002,3531254,-251200,541495,0,SW09,INT_140
1714033972002,3532565,-251399,541532,0,SW09,INT_140
1714033972002,3533998,-251683,541542,0,SW09,INT_140
1714033972002,3535516,-252081,541511,0,SW09,INT_140
1714033972002,3536988,-252567,541470,0,SW09,INT_140
1714033972002,3538402,-253117,541447,0,SW09,INT_140
1714033972002,3539894,-253803,541424,0,SW09,INT_140
1714033972002,3541273,-254554,541412,0,SW09,INT_140
1714033972002,3542566,-255366,541425,0,SW09,INT_140
1714033972002,3543725,-256185,541435,0,SW09,INT_140
1714033972002,3544810,-257028,541453,0,SW09,INT_140
1714033972002,3545883,-257935,541485,0,SW09,INT_140
1714033972002,3546307,-258308,541506,0,SW09,INT_140
1714105552446,1672142,-850480,545108,-30316,INT_212,INT_157
1714105552446,1672142,-850480,545108,-30316,INT_80,INT_212
1714105552446,1643501,-856114,545264,-30796,INT_212,INT_157
1714105552446,1643501,-856114,545264,-30796,INT_80,INT_212
1714105552446,1616024,-861591,545271,-30723,INT_212,INT_157
1714105552446,1616024,-861591,545271,-30723,INT_80,INT_212
1714105552446,1588806,-866909,545236,-30740,INT_212,INT_157
1714105552446,1588806,-866909,545236,-30740,INT_80,INT_212
1714105552446,1560725,-872905,545130,-30594,INT_212,INT_157
1714105552446,1560725,-872905,545130,-30594,INT_80,INT_212
1714105552446,1532852,-878651,544945,-30706,INT_212,INT_157
1714105552446,1532852,-878651,544945,-30706,INT_80,INT_212
1714105552446,1503815,-884508,544666,-30787,INT_212,INT_157
1714105552446,1503815,-884508,544666,-30787,INT_80,INT_212
1714105552446,1474718,-890040,544733,-30637,INT_212,INT_157
1714105552446,1474718,-890040,544733,-30637,INT_80,INT_212
1714105552446,1452584,-894310,544730,-30915,INT_212,INT_157
1714105552446,1452584,-894310,544730,-30915,INT_80,INT_212
1714105552446,1426521,-899433,544715,-30669,INT_212,INT_157
1714105552446,1426521,-899433,544715,-30669,INT_80,INT_212
1714105552446,1398794,-904399,544664,-30912,INT_212,INT_157
1714105552446,1398794,-904399,544664,-30912,INT_80,INT_212
1714105552446,1369515,-909931,544676,-30831,INT_212,INT_157
1714105552446,1369515,-909931,544676,-30831,INT_80,INT_212
1714105552446,1341504,-915389,544633,-30720,INT_212,INT_157
1714105552446,1341504,-915389,544633,-30720,INT_80,INT_212
1714105552446,1313277,-921005,544607,-30756,INT_212,INT_157
1714105552446,1313277,-921005,544607,-30756,INT_80,INT_212
1714105552446,1289618,-925636,544594,-30670,INT_212,INT_157
1714105552446,1289618,-925636,544594,-30670,INT_80,INT_212
1714105552446,1262917,-930890,544629,-30652,INT_212,INT_157
1714105552446,1262917,-930890,544629,-30652,INT_80,INT_212
1714105552446,1236086,-936970,544652,-30519,INT_212,INT_157
1714105552446,1236086,-936970,544652,-30519,INT_80,INT_212
1714105552446,1209575,-942660,544495,-30474,INT_212,INT_157
1714105552446,1209575,-942660,544495,-30474,INT_80,INT_212
1714105552446,1201223,-944599,544522,-30640,INT_212,INT_157
1714105552446,1201223,-944599,544522,-30640,INT_80,INT_212
1714105552446,1195672,-945741,544496,-30337,INT_212,INT_157
1714105552446,1195672,-945741,544496,-30337,INT_80,INT_212
1714105552446,1184347,-948461,544421,-30455,INT_212,INT_157
1714105552446,1184347,-948461,544421,-30455,INT_80,INT_212
1714105552446,1169738,-951589,544424,-30273,INT_212,INT_157
1714105552446,1169738,-951589,544424,-30273,INT_80,INT_212
1714105552446,1143201,-957743,544501,-30498,INT_212,INT_157
1714105552446,1143201,-957743,544501,-30498,INT_80,INT_212
1714105552446,1116603,-963748,544292,-30459,INT_212,INT_157
1714105552446,1116603,-963748,544292,-30459,INT_80,INT_212
1714105552446,1095150,-968872,544026,-30437,INT_212,INT_157
1714105552446,1095150,-968872,544026,-30437,INT_80,INT_212
1714105552446,1090126,-969902,544094,-30458,INT_212,INT_157
1714105552446,1090126,-969902,544094,-30458,INT_80,INT_212
1714105552446,1087617,-970635,544003,-29804,INT_212,INT_157
1714105552446,1087617,-970635,544003,-29804,INT_80,INT_212
1714105552446,1065932,-975527,544060,-30315,INT_212,INT_157
1714105552446,1065932,-975527,544060,-30315,INT_80,INT_212
1714105552446,1058994,-977383,543995,-29829,INT_212,INT_157
1714105552446,1058994,-977383,543995,-29829,INT_80,INT_212
1714105624013,1047316,-935243,544005,1769,INT_157,INT_212
1714105624013,1047316,-935243,544005,1769,INT_212,INT_80
1714105624013,1058201,-933071,544123,2198,INT_157,INT_212
1714105624013,1058201,-933071,544123,2198,INT_212,INT_80
1714105624013,1086437,-927131,544197,2101,INT_157,INT_212
1714105624013,1086437,-927131,544197,2101,INT_212,INT_80
1714105624013,1112293,-922202,544356,1856,INT_157,INT_212
